primary_label,s3_key
Allobates femoralis,data/audio_specs/21211/XC882659_chunk_24.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882795_chunk_11.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat348440_chunk_6.npy
Puma concolor,data/audio_specs/42007/iNat500217_chunk_14.npy
Procyon lotor,data/audio_specs/41663/iNat480453_chunk_8.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat50974_chunk_3.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat331404_chunk_4.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat127552_chunk_9.npy
Dendropsophus microcephalus,data/audio_specs/65373/XC890493_chunk_3.npy
Allobates femoralis,data/audio_specs/21211/XC896838_chunk_1.npy
Allobates femoralis,data/audio_specs/21211/XC928714_chunk_0.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC618023_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat307417_chunk_1.npy
Scinax ruber,data/audio_specs/24322/XC882878_chunk_22.npy
Boana boans,data/audio_specs/555086/XC882682_chunk_7.npy
Falco sparverius,data/audio_specs/amekes/XC254589_chunk_0.npy
Panthera onca,data/audio_specs/41970/XC564871_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat550890_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat565773_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat1127617_chunk_18.npy
Allobates femoralis,data/audio_specs/21211/XC917471_chunk_0.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat1208974_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC375505_chunk_6.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat472610_chunk_5.npy
Puma concolor,data/audio_specs/42007/iNat15105_chunk_0.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat859872_chunk_6.npy
Scinax ruber,data/audio_specs/24322/XC882878_chunk_24.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat287261_chunk_2.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC374595_chunk_4.npy
Engystomops pustulosus,data/audio_specs/65448/iNat1202208_chunk_2.npy
Rhinella horribilis,data/audio_specs/517119/iNat846254_chunk_8.npy
Falco sparverius,data/audio_specs/amekes/XC570888_chunk_0.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC257913_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC483212_chunk_5.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207347_chunk_10.npy
Dendropsophus bogerti,data/audio_specs/65336/iNat1122212_chunk_2.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat132257_chunk_2.npy
Alouatta seniculus,data/audio_specs/566513/XC959860_chunk_4.npy
Scinax ruber,data/audio_specs/24322/XC882878_chunk_42.npy
Rhinella horribilis,data/audio_specs/517119/iNat883106_chunk_18.npy
Rhinella horribilis,data/audio_specs/517119/iNat922620_chunk_6.npy
Falco sparverius,data/audio_specs/amekes/XC565024_chunk_0.npy
Scinax ruber,data/audio_specs/24322/XC929063_chunk_9.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat630710_chunk_5.npy
Pecari tajacu,data/audio_specs/42113/iNat557906_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat839812_chunk_10.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC172629_chunk_9.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC745516_chunk_11.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat1226844_chunk_14.npy
Leptodactylus insularum,data/audio_specs/126247/iNat888527_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat89022_chunk_15.npy
Smilisca phaeota,data/audio_specs/24272/XC882885_chunk_17.npy
Engystomops pustulosus,data/audio_specs/65448/iNat304517_chunk_3.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat132256_chunk_16.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC415847_chunk_0.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882798_chunk_18.npy
Leucostethus fraterdanieli,data/audio_specs/787625/iNat600359_chunk_3.npy
Falco sparverius,data/audio_specs/amekes/XC51474_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat926814_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat313992_chunk_21.npy
Procyon lotor,data/audio_specs/41663/iNat124707_chunk_0.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat141099_chunk_1.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat581610_chunk_2.npy
Rhinella horribilis,data/audio_specs/517119/iNat348445_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat565773_chunk_39.npy
Rhinella horribilis,data/audio_specs/517119/iNat1110668_chunk_8.npy
Puma concolor,data/audio_specs/42007/iNat841400_chunk_2.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat348440_chunk_3.npy
Boana boans,data/audio_specs/555086/XC882691_chunk_0.npy
Boana boans,data/audio_specs/555086/XC919367_chunk_2.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882992_chunk_11.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207347_chunk_23.npy
Boana boans,data/audio_specs/555086/XC928837_chunk_0.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/XC913746_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat135564_chunk_4.npy
Falco sparverius,data/audio_specs/amekes/XC399014_chunk_29.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat105590_chunk_8.npy
Allobates femoralis,data/audio_specs/21211/XC913785_chunk_0.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat32633_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat382025_chunk_25.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat1232413_chunk_6.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882996_chunk_14.npy
Falco sparverius,data/audio_specs/amekes/XC267262_chunk_2.npy
Allobates femoralis,data/audio_specs/21211/XC882658_chunk_1.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat858189_chunk_0.npy
Hyalinobatrachium tatayoi,data/audio_specs/65547/iNat296892_chunk_3.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat279584_chunk_1.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat287261_chunk_6.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat846285_chunk_5.npy
Falco sparverius,data/audio_specs/amekes/XC772375_chunk_26.npy
Leptodactylus savagei,data/audio_specs/65962/iNat587310_chunk_3.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1208550_chunk_5.npy
Procyon lotor,data/audio_specs/41663/iNat1240391_chunk_2.npy
Engystomops pustulosus,data/audio_specs/65448/iNat318715_chunk_1.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207347_chunk_3.npy
Engystomops pustulosus,data/audio_specs/65448/iNat1220655_chunk_1.npy
Leptodactylus fuscus,data/audio_specs/22973/XC167037_chunk_6.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882797_chunk_10.npy
Procyon lotor,data/audio_specs/41663/iNat1088351_chunk_9.npy
Elachistocleis panamensis,data/audio_specs/476538/iNat1109247_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat911200_chunk_4.npy
Scinax ruber,data/audio_specs/24322/XC929063_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat262940_chunk_9.npy
Falco sparverius,data/audio_specs/amekes/XC416142_chunk_17.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat418798_chunk_1.npy
Boana boans,data/audio_specs/555086/XC882684_chunk_3.npy
Falco sparverius,data/audio_specs/amekes/XC147272_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC431030_chunk_0.npy
Engystomops pustulosus,data/audio_specs/65448/XC941294_chunk_0.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC639264_chunk_0.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat630710_chunk_23.npy
Puma concolor,data/audio_specs/42007/iNat141493_chunk_0.npy
Scinax ruber,data/audio_specs/24322/iNat934849_chunk_5.npy
Falco sparverius,data/audio_specs/amekes/XC681816_chunk_8.npy
Falco sparverius,data/audio_specs/amekes/XC598756_chunk_0.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat1237907_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC565023_chunk_3.npy
Panthera onca,data/audio_specs/41970/iNat1015848_chunk_1.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat843264_chunk_14.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat287261_chunk_7.npy
Falco sparverius,data/audio_specs/amekes/XC731128_chunk_0.npy
Elachistocleis panamensis,data/audio_specs/476538/iNat955998_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat565772_chunk_12.npy
Falco sparverius,data/audio_specs/amekes/XC53405_chunk_9.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat236359_chunk_1.npy
Rhinella humboldti,data/audio_specs/81930/iNat737012_chunk_4.npy
Falco sparverius,data/audio_specs/amekes/XC426297_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat709210_chunk_6.npy
Allobates femoralis,data/audio_specs/21211/XC920881_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat709210_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat488163_chunk_4.npy
Falco sparverius,data/audio_specs/amekes/XC517945_chunk_11.npy
Engystomops pustulosus,data/audio_specs/65448/iNat1154010_chunk_3.npy
Engystomops pustulosus,data/audio_specs/65448/iNat53421_chunk_4.npy
Leptodactylus savagei,data/audio_specs/65962/iNat22513_chunk_1.npy
Allobates femoralis,data/audio_specs/21211/XC925907_chunk_1.npy
Engystomops pustulosus,data/audio_specs/65448/iNat333081_chunk_4.npy
Boana pugnax,data/audio_specs/555142/iNat1258897_chunk_5.npy
Falco sparverius,data/audio_specs/amekes/XC416142_chunk_11.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat1226844_chunk_21.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1208550_chunk_11.npy
Engystomops pustulosus,data/audio_specs/65448/iNat50409_chunk_14.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC172629_chunk_3.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC245452_chunk_17.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882995_chunk_6.npy
Allobates femoralis,data/audio_specs/21211/XC882655_chunk_18.npy
Falco sparverius,data/audio_specs/amekes/XC56416_chunk_5.npy
Dendropsophus microcephalus,data/audio_specs/65373/XC882751_chunk_3.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat630711_chunk_35.npy
Falco sparverius,data/audio_specs/amekes/XC254588_chunk_14.npy
Falco sparverius,data/audio_specs/amekes/XC362208_chunk_8.npy
Panthera onca,data/audio_specs/41970/XC564880_chunk_11.npy
Boana boans,data/audio_specs/555086/XC882688_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat1230702_chunk_0.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882996_chunk_15.npy
Alouatta seniculus,data/audio_specs/566513/iNat208383_chunk_7.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat556448_chunk_6.npy
Scinax ruber,data/audio_specs/24322/iNat319465_chunk_1.npy
Rhinella horribilis,data/audio_specs/517119/iNat1289442_chunk_0.npy
Alouatta seniculus,data/audio_specs/566513/iNat860046_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC133392_chunk_2.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat578290_chunk_1.npy
Leptodactylus insularum,data/audio_specs/126247/iNat888527_chunk_1.npy
Rhinella horribilis,data/audio_specs/517119/iNat386122_chunk_4.npy
Boana boans,data/audio_specs/555086/XC882690_chunk_23.npy
Procyon lotor,data/audio_specs/41663/iNat74629_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC253935_chunk_3.npy
Falco sparverius,data/audio_specs/amekes/XC362208_chunk_29.npy
Rhinella horribilis,data/audio_specs/517119/iNat938559_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat1198033_chunk_7.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC591955_chunk_2.npy
Engystomops pustulosus,data/audio_specs/65448/XC882770_chunk_14.npy
Rhinella horribilis,data/audio_specs/517119/iNat803559_chunk_2.npy
Boana boans,data/audio_specs/555086/XC882690_chunk_1.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC659549_chunk_1.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat581610_chunk_1.npy
Leptodactylus savagei,data/audio_specs/65962/iNat137091_chunk_11.npy
Allobates femoralis,data/audio_specs/21211/XC917437_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat89022_chunk_3.npy
Allobates femoralis,data/audio_specs/21211/XC882657_chunk_13.npy
Falco sparverius,data/audio_specs/amekes/XC418510_chunk_8.npy
Boana boans,data/audio_specs/555086/XC882690_chunk_4.npy
Rhinella horribilis,data/audio_specs/517119/iNat402787_chunk_2.npy
Leptodactylus savagei,data/audio_specs/65962/iNat341651_chunk_1.npy
Boana boans,data/audio_specs/555086/iNat67119_chunk_3.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207345_chunk_24.npy
Engystomops pustulosus,data/audio_specs/65448/iNat78657_chunk_0.npy
Dendropsophus microcephalus,data/audio_specs/65373/XC882753_chunk_18.npy
Rheobates palmatus,data/audio_specs/67082/iNat221222_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat74629_chunk_9.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat1108702_chunk_4.npy
Falco sparverius,data/audio_specs/amekes/XC483212_chunk_14.npy
Bradypus variegatus,data/audio_specs/47067/iNat68676_chunk_10.npy
Procyon lotor,data/audio_specs/41663/iNat246272_chunk_19.npy
Falco sparverius,data/audio_specs/amekes/XC482875_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat565773_chunk_9.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat839779_chunk_7.npy
Falco sparverius,data/audio_specs/amekes/XC772375_chunk_23.npy
Puma concolor,data/audio_specs/42007/iNat500217_chunk_18.npy
Trachycephalus typhonius,data/audio_specs/67252/XC929104_chunk_0.npy
Engystomops pustulosus,data/audio_specs/65448/iNat50410_chunk_13.npy
Rhinella horribilis,data/audio_specs/517119/iNat593885_chunk_3.npy
Falco sparverius,data/audio_specs/amekes/XC517945_chunk_17.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat1109014_chunk_1.npy
Alouatta seniculus,data/audio_specs/566513/iNat879932_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC772375_chunk_18.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1208550_chunk_23.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882998_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat709210_chunk_3.npy
Bradypus variegatus,data/audio_specs/47067/iNat68676_chunk_1.npy
Allobates femoralis,data/audio_specs/21211/XC882659_chunk_7.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat154035_chunk_0.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC172629_chunk_7.npy
Boana boans,data/audio_specs/555086/iNat153413_chunk_2.npy
Allobates femoralis,data/audio_specs/21211/iNat597267_chunk_23.npy
Sciurus granatensis,data/audio_specs/46010/iNat167113_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat1240391_chunk_12.npy
Falco sparverius,data/audio_specs/amekes/XC289663_chunk_9.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat1226844_chunk_18.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat583744_chunk_15.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207345_chunk_37.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat1255549_chunk_1.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882996_chunk_10.npy
Falco sparverius,data/audio_specs/amekes/XC362208_chunk_5.npy
Engystomops pustulosus,data/audio_specs/65448/iNat583662_chunk_8.npy
Falco sparverius,data/audio_specs/amekes/XC418510_chunk_6.npy
Falco sparverius,data/audio_specs/amekes/XC308302_chunk_0.npy
Sciurus granatensis,data/audio_specs/46010/iNat913511_chunk_16.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat331404_chunk_6.npy
Falco sparverius,data/audio_specs/amekes/XC278000_chunk_1.npy
Alouatta seniculus,data/audio_specs/566513/XC959860_chunk_22.npy
Rhinella horribilis,data/audio_specs/517119/iNat889841_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat911200_chunk_1.npy
Alouatta seniculus,data/audio_specs/566513/iNat879932_chunk_4.npy
Lontra longicaudis,data/audio_specs/41778/iNat256586_chunk_0.npy
Rhinella horribilis,data/audio_specs/517119/iNat341728_chunk_1.npy
Smilisca phaeota,data/audio_specs/24272/XC882885_chunk_15.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat331404_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat89022_chunk_14.npy
Engystomops pustulosus,data/audio_specs/65448/iNat322031_chunk_26.npy
Falco sparverius,data/audio_specs/amekes/XC482875_chunk_8.npy
Procyon lotor,data/audio_specs/41663/iNat1240391_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat287461_chunk_15.npy
Rhinella horribilis,data/audio_specs/517119/iNat100151_chunk_21.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat348440_chunk_9.npy
Falco sparverius,data/audio_specs/amekes/XC772375_chunk_24.npy
Procyon lotor,data/audio_specs/41663/iNat1064354_chunk_2.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882797_chunk_6.npy
Engystomops pustulosus,data/audio_specs/65448/iNat322031_chunk_0.npy
Alouatta seniculus,data/audio_specs/566513/iNat885527_chunk_6.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882992_chunk_10.npy
Procyon lotor,data/audio_specs/41663/iNat488163_chunk_22.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat105590_chunk_0.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC257915_chunk_1.npy
Scinax ruber,data/audio_specs/24322/iNat1008711_chunk_2.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat48803_chunk_9.npy
Scinax ruber,data/audio_specs/24322/XC882878_chunk_30.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC84991_chunk_10.npy
Falco sparverius,data/audio_specs/amekes/XC589804_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC598756_chunk_12.npy
Procyon lotor,data/audio_specs/41663/iNat173251_chunk_2.npy
Rhinella horribilis,data/audio_specs/517119/iNat100151_chunk_12.npy
Leucostethus fraterdanieli,data/audio_specs/787625/iNat211195_chunk_4.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat560488_chunk_3.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882794_chunk_1.npy
Engystomops pustulosus,data/audio_specs/65448/iNat322031_chunk_10.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882998_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat382025_chunk_22.npy
Pristimantis achatinus,data/audio_specs/66531/iNat40682_chunk_12.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat1112338_chunk_0.npy
Allobates femoralis,data/audio_specs/21211/XC934741_chunk_3.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat326860_chunk_8.npy
Puma concolor,data/audio_specs/42007/iNat500217_chunk_21.npy
Procyon lotor,data/audio_specs/41663/iNat839812_chunk_6.npy
Hyalinobatrachium tatayoi,data/audio_specs/65547/iNat1103224_chunk_3.npy
Puma concolor,data/audio_specs/42007/iNat841400_chunk_0.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat292823_chunk_0.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC172629_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat1198033_chunk_11.npy
Hyalinobatrachium tatayoi,data/audio_specs/65547/iNat1108714_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC772376_chunk_9.npy
Alouatta seniculus,data/audio_specs/566513/XC959860_chunk_17.npy
Falco sparverius,data/audio_specs/amekes/XC659917_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat1104877_chunk_7.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat50974_chunk_6.npy
Scinax ruber,data/audio_specs/24322/XC882877_chunk_10.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat885676_chunk_0.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207345_chunk_7.npy
Falco sparverius,data/audio_specs/amekes/XC466449_chunk_0.npy
Puma concolor,data/audio_specs/42007/iNat987921_chunk_0.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC84991_chunk_5.npy
Procyon lotor,data/audio_specs/41663/iNat1198033_chunk_2.npy
Elachistocleis panamensis,data/audio_specs/476538/iNat955998_chunk_1.npy
Alouatta seniculus,data/audio_specs/566513/iNat860046_chunk_7.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC84991_chunk_13.npy
Engystomops pustulosus,data/audio_specs/65448/iNat50410_chunk_12.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat141098_chunk_6.npy
Engystomops pustulosus,data/audio_specs/65448/iNat441283_chunk_5.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC128806_chunk_1.npy
